link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4
466484,0.213468,0.213468,0.657,1,466987,5,13,43,372
440475,5.315662,0.037796,0.294,3,440476,7,14,44,374
426653,36.85813,0.100975,0.394,4,426654,7,18,64,188
394842,0.974512,0.974512,1.308,1,396534,4,17,45,138
450907,2.74264,0.125798,0.488,3,450908,5,13,37,472
422579,0.706712,0.706712,1.308,1,420902,7,14,38,115
478905,0.789961,0.363618,0.75,2,483339,6,10,42,182
419189,0.934133,0.189361,0.518,2,419190,7,18,76,426
475018,9.156499,0.200689,0.42,3,475019,5,9,29,296
415830,0.681908,0.227311,0.557,2,415831,7,12,34,416
436539,0.629972,0.629972,0.968,1,436378,5,9,29,406
441606,10.629049,0.163761,0.384,3,441607,3,4,57,328
437346,9.638143,0.95749,1.101,3,437347,6,8,83,274
387301,0.823376,0.823376,1.394,1,385850,4,20,86,236
470230,0.828408,0.828408,1.414,1,470635,5,13,43,341
431242,0.201716,0.201716,1.072,1,434385,3,4,10,30
424304,0.365881,0.365881,0.776,1,424302,5,9,85,235
412151,0.909632,0.202132,0.747,2,414674,4,15,54,192
392468,76.30556,0.088564,0.096,5,392469,4,19,48,146
480371,289.7357,0.062897,0.163,5,480372,5,9,29,93
410828,0.341154,0.341154,0.548,1,416227,4,15,53,190
416951,0.378804,0.378804,0.843,1,417254,3,16,69,499
454820,1.835896,0.414981,0.546,2,454342,5,13,101,450
480418,462.72955,0.037833,0.163,5,480419,5,9,24,71
483593,279.46085,0.138062,0.325,5,483594,6,10,35,95
452032,0.339634,0.339634,0.85,1,451062,3,4,57,464
410964,0.113716,0.113716,0.457,1,411443,4,11,66,330
471094,73.908806,0.32618,0.162,4,471095,6,10,46,142
393060,1.747045,0.113927,0.294,2,394161,4,7,19,248
439061,0.554264,0.554264,0.913,1,437654,7,14,44,374
400713,7.905611,0.03794,0.163,3,400714,3,3,4,352
397561,0.202448,0.202448,0.585,1,398195,2,2,3,316
416592,0.176784,0.176784,0.39,1,415821,3,16,69,336
471244,0.276103,0.276103,0.908,1,470458,6,10,35,95
428496,12.473496,0.290122,0.584,3,428497,7,14,44,270
443173,0.226646,0.226646,0.584,1,446977,3,4,52,315
379087,4.284826,0.278853,0.519,2,381592,4,20,78,303
424172,0.264948,0.264948,0.614,1,424535,7,18,64,188
433172,3.277233,0.37819,0.751,2,433173,3,4,63,370
437518,0.680341,0.680341,1.299,1,438135,7,14,44,307
435452,0.642704,0.642704,1.339,1,434749,7,14,50,323
422393,2.877107,0.138834,0.325,2,420548,7,18,76,350
369923,0.215731,0.215731,0.519,1,369129,0,0,93,380
430911,2.975414,0.088267,0.488,2,432345,7,14,50,216
413363,0.240005,0.240005,0.62,1,413992,7,12,34,416
488569,0.663904,0.663904,1.621,1,487861,5,9,65,211
451857,4.352124,0.477975,0.804,2,451858,6,10,60,301
421578,0.744563,0.201923,0.488,2,421579,7,14,38,115
434066,2.104675,0.302496,0.421,2,434067,7,14,44,295
459610,1.357216,1.357216,1.856,1,459611,5,9,29,109
394323,0.708804,0.708804,1.0,1,394534,4,15,89,388
399609,359.56097,0.290725,0.651,6,399610,4,11,30,81
394536,1.493606,1.493606,1.911,1,392463,4,19,48,146
416233,24.369848,1.137697,1.336,3,416234,4,15,53,190
385849,17.043428,0.126683,0.426,4,385850,4,20,86,236
432665,0.113446,0.113446,0.421,1,432664,5,6,14,289
474300,0.82801,0.82801,1.156,1,483574,6,10,35,106
436932,0.302389,0.302389,0.882,1,437363,7,14,44,307
450376,4.327861,0.44041,0.648,3,450377,6,21,79,438
377852,58.911575,0.329313,0.748,4,377853,4,5,56,161
476098,0.388818,0.388818,0.874,1,483564,6,10,35,110
443975,0.138492,0.138492,0.354,1,445083,6,8,98,261
413043,0.341068,0.341068,1.006,1,434456,3,3,6,14
369632,3.55332,0.253831,0.652,2,367128,0,0,95,409
408703,5.902152,0.06319,0.163,2,409141,3,3,5,365
417859,0.227254,0.227254,0.62,1,418522,3,3,82,333
421567,0.403856,0.403856,0.873,1,422163,3,16,41,428
366086,1.612136,0.342753,0.356,2,364871,0,0,94,250
418022,0.302993,0.302993,0.422,1,417674,5,9,24,292
401676,0.290892,0.290892,0.557,1,402394,4,11,30,83
394850,1.354344,0.063284,0.326,2,396191,2,2,97,284
435185,1.310572,0.163834,0.557,2,435186,7,14,50,449
442078,0.642279,0.062965,0.259,2,442079,5,13,37,114
418511,4.405586,0.100981,0.259,2,418512,3,16,69,262
406903,0.176968,0.176968,0.425,1,407551,4,11,30,81
415800,6.302112,0.037899,0.131,3,415801,4,11,33,194
395234,0.860634,0.316408,0.652,2,395235,4,11,92,311
454351,12.600334,0.050299,0.163,3,454352,6,10,60,212
434071,0.138633,0.138633,0.425,1,435192,7,14,50,323
384683,0.950267,0.950267,1.979,1,384385,4,5,72,373
419694,1.249625,1.249625,1.516,1,419334,4,15,54,256
434459,2282.5442,0.11377,0.325,7,434460,3,3,5,12
467794,0.891424,0.891424,1.644,1,467161,5,9,29,425
386806,0.278693,0.278693,0.426,1,367385,0,0,0,0
440325,0.18894,0.18894,0.588,1,439516,3,4,57,162
420397,14.260323,0.252274,0.814,3,480425,5,9,24,283
389105,63.995922,0.012661,0.096,5,389106,4,20,49,156
462499,2.412074,0.062824,0.294,2,460674,6,10,26,346
429341,0.353082,0.353082,0.588,1,429927,7,14,50,258
381095,0.87466,0.126753,0.457,2,381579,4,20,86,354
400473,0.45536,0.45536,1.077,1,401678,4,11,27,73
468380,31.89979,1.406414,2.033,4,483598,6,10,74,201
453477,0.704297,0.704297,0.995,1,453124,5,9,29,313
466996,1.883449,0.037674,0.162,2,466997,6,10,26,310
401494,0.632369,0.632369,1.305,1,399650,4,7,23,62
412657,2.539331,0.669611,0.903,2,412292,4,11,66,206
462728,0.276381,0.276381,0.913,1,462129,5,13,43,294
394325,0.74682,0.443021,0.652,2,394326,4,11,92,311
391647,0.164595,0.164595,0.422,1,393068,4,5,15,40
448926,0.251656,0.251656,0.85,1,447798,5,13,37,317
392485,2.152131,0.303856,0.557,2,392486,2,2,2,2
471087,23.559555,0.313748,0.688,4,471088,6,10,46,209
488568,3.168697,0.250525,0.587,3,487860,5,9,65,483
430184,0.605241,0.605241,1.176,1,429028,7,18,64,345
432327,3.063202,0.025218,0.163,2,428845,5,6,14,44
487861,25.080772,0.062638,0.162,4,487862,5,9,65,211
422717,0.794965,0.138811,0.488,2,422160,3,16,41,428
428030,0.428806,0.428806,0.882,1,427041,5,6,14,41
421392,0.605771,0.277654,0.557,2,421393,7,18,76,451
475521,0.112888,0.112888,0.456,1,474899,6,10,35,461
409284,7.40561,0.669796,1.034,3,409285,4,11,66,358
437354,0.415759,0.415759,1.101,1,439036,3,4,63,271
372831,18.986242,0.266311,0.326,3,372832,0,0,0,207
391339,0.443144,0.443144,0.82,1,392323,4,17,73,403
404162,0.328752,0.328752,0.644,1,404328,4,11,33,275
431515,0.970715,0.390821,0.709,2,431516,3,4,7,268
467164,0.753403,0.753403,1.013,1,466003,5,13,43,294
401682,0.278245,0.278245,0.681,1,401054,3,3,77,490
470460,0.740491,0.740491,0.994,1,471721,6,10,35,414
415141,0.151551,0.151551,0.457,1,414985,7,12,34,299
462488,0.326619,0.326619,0.619,1,480346,5,9,29,112
417269,0.517691,0.176766,0.62,2,417270,7,18,76,426
453637,2.238763,0.264091,0.619,3,454518,6,10,60,496
413521,12.569048,0.164279,0.488,3,414679,4,15,54,305
394182,0.316437,0.316437,0.778,1,394684,2,2,97,498
390114,0.316587,0.316587,0.645,1,389928,4,19,59,166
409128,8.659045,0.442532,0.585,2,409129,4,15,53,190
434391,1844.2906,0.088295,0.192,7,434392,3,4,9,28
375301,0.507323,0.507323,0.685,1,376065,4,5,56,278
375120,0.342461,0.342461,0.848,1,374232,0,0,0,222
423761,0.227112,0.227112,0.518,1,427677,3,3,6,243
381585,8.351944,0.126699,0.326,3,381586,4,20,86,354
428664,1.626882,0.466594,0.819,3,428665,3,4,10,362
424164,1.21114,0.264951,0.614,2,423750,3,4,7,246
408226,5.837986,0.16431,0.557,3,408227,4,11,33,275
381100,0.722536,0.722536,1.429,1,380133,4,5,56,257
400688,0.493313,0.493313,1.201,1,401670,4,15,40,123
373837,0.317116,0.317116,0.851,1,367366,0,0,0,145
414671,26.288435,0.429438,0.716,4,414672,4,15,54,192
434508,2796.92,0.570203,0.548,7,434509,2,2,2,2
483600,331.24707,0.226135,0.487,5,483601,6,10,32,88
403370,0.21497,0.21497,0.588,1,399651,4,7,23,62
452024,0.855357,0.855357,1.216,1,451855,6,10,60,301
388840,10.19591,0.06332,0.259,4,388841,4,17,75,290
377839,27.019884,1.204227,1.397,4,377840,4,5,56,214
432354,64.73409,0.088295,0.259,4,432355,7,14,50,148
466648,1.444076,0.426907,1.039,2,468376,6,10,74,201
389395,0.151971,0.151971,0.519,1,389262,4,7,67,470
490199,3.293816,0.576173,0.981,2,488039,6,10,81,359
367383,152.92337,0.050674,0.163,5,367384,0,0,0,122
442985,0.692558,0.692558,0.842,1,448942,6,8,21,55
434430,2161.336,0.113925,0.192,7,434431,3,3,6,19
430163,0.277394,0.277394,0.782,1,441916,5,9,24,202
466020,0.42695,0.42695,1.175,1,466990,6,10,74,459
450635,0.729653,0.239034,0.517,2,450374,6,21,79,438
440462,2.015261,0.163743,0.288,2,440463,6,8,83,274
434396,1849.2703,1.26071,1.47,7,434397,3,4,9,28
416026,0.164166,0.164166,0.422,1,414823,3,3,6,297
441460,0.226689,0.226689,0.457,1,440983,3,4,80,491
413352,0.290538,0.290538,0.657,1,412287,4,15,54,192
430165,0.58,0.58,1.264,1,427853,5,6,14,366
411463,32.93331,0.391769,0.644,4,411464,7,12,58,197
432173,0.226904,0.226904,0.547,1,432010,7,14,50,455
448932,618.2422,0.125825,0.163,6,448933,6,8,22,59
434405,1888.5283,0.075562,0.163,7,434406,3,4,8,27
466017,0.439501,0.025116,0.162,2,466018,5,13,43,318
424311,8.02471,0.302873,0.588,3,424312,3,16,69,262
424665,0.189237,0.189237,0.557,1,425438,5,9,24,71
420716,0.164082,0.164082,0.557,1,421394,7,18,76,451
435929,6.463911,0.037811,0.294,3,480401,5,9,29,406
441912,26.720173,0.52953,0.613,3,441913,5,9,24,202
435416,40.52476,0.743622,0.747,4,435417,7,14,44,163
476639,0.112876,0.112876,0.353,1,476958,6,10,35,493
428862,895.596,0.063049,0.163,6,428863,5,6,14,41
420145,0.302939,0.302939,0.71,1,419836,3,3,6,436
427039,0.592847,0.252265,0.657,2,427040,5,6,14,41
374027,3.424816,1.204862,1.663,2,372836,0,0,0,207
464317,6.719039,0.150722,0.258,3,464318,5,13,43,371
422384,3.924667,0.668855,1.094,3,434415,3,4,7,465
376662,2.206618,0.012681,0.163,3,376663,0,0,0,398
385494,0.304061,0.304061,1.098,1,384984,4,5,56,161
394541,3.417524,0.037974,0.163,3,394159,4,17,103,476
399592,272.85486,0.025284,0.096,6,399593,4,11,33,96
441759,0.327441,0.327441,0.75,1,440986,7,14,44,374
385156,0.253389,0.253389,0.914,1,385155,4,20,86,394
400716,0.215033,0.215033,0.548,1,400484,2,2,3,5
454187,0.69164,0.402412,0.67,2,454188,6,10,60,212
401346,0.215017,0.215017,0.548,1,401201,4,15,53,423
409293,0.290663,0.290663,0.518,1,410019,7,12,34,92
420707,9.011703,0.239865,0.451,3,420708,3,3,82,333
442982,0.163692,0.163692,0.354,1,443169,5,13,99,384
436538,0.214193,0.214193,0.909,1,480396,5,9,29,80
373835,0.139537,0.139537,0.489,1,371001,0,0,0,222
408985,0.176931,0.176931,0.425,1,409480,7,12,34,92
364877,0.672885,0.165039,0.356,2,364878,0,0,95,392
408980,0.227486,0.227486,0.518,1,410527,4,7,62,199
397559,0.885772,0.885772,1.336,1,396185,4,7,16,46
399134,1.075343,0.417482,0.615,2,398970,4,11,92,244
462490,1.306469,0.201013,0.325,2,462491,5,9,29,109
439225,0.176349,0.176349,0.488,1,440833,3,4,63,454
478358,11.635753,0.112885,0.456,3,478359,6,10,46,193
454929,3.01791,0.201193,0.354,3,454930,5,9,29,447
460536,0.439787,0.439787,0.714,1,460675,6,10,26,346
397215,0.265727,0.265727,0.557,1,396174,4,17,73,200
454152,187.55183,0.402905,0.613,5,454153,5,13,37,114
475663,0.31357,0.31357,0.611,1,471101,6,10,46,142
400323,0.316235,0.316235,0.518,1,399948,2,2,3,316
435941,0.163811,0.163811,0.588,1,435188,7,14,50,323
389259,4.00185,0.544615,0.751,2,387671,4,7,67,405
399739,0.847552,0.847552,1.585,1,399947,2,2,3,5
452511,0.251556,0.251556,0.421,1,452695,3,4,57,445
397352,0.101226,0.101226,0.489,1,398018,4,11,92,463
464475,0.527511,0.527511,0.707,1,483602,6,10,32,84
461710,0.251274,0.251274,0.588,1,461172,6,10,26,346
391995,0.126605,0.126605,0.748,1,392843,4,19,102,337
392847,2.076158,0.202562,0.422,2,392848,4,19,59,215
414698,0.265233,0.265233,0.451,1,434453,3,3,6,14
410002,2.287119,0.442289,0.751,3,410003,4,7,62,408
484837,0.463624,0.463624,0.788,1,487687,6,10,81,304
416220,5.859314,0.012629,0.131,3,416221,4,15,53,190
403536,6.157976,0.442573,0.741,3,403537,3,3,77,386
406437,0.480373,0.480373,0.355,1,406602,4,11,27,75
445249,0.944188,0.944188,1.947,1,454147,5,13,37,114
468200,0.414307,0.414307,0.736,1,467916,6,10,46,293
415651,0.492508,0.492508,1.324,1,416028,7,12,58,322
362352,0.203188,0.203188,0.423,1,361697,0,0,94,385
389254,0.316611,0.316611,0.845,1,388831,4,19,59,215
478377,0.188093,0.188093,0.456,1,478905,6,10,42,182
371484,1.154515,0.215692,0.131,2,367361,0,0,0,157
443670,0.264407,0.264407,0.842,1,442977,5,13,99,384
447806,0.792776,0.037753,0.163,2,447807,6,8,98,335
420544,0.252438,0.252438,0.584,1,421738,3,16,41,141
458513,0.213668,0.213668,0.619,1,459120,6,10,26,74
478909,0.413802,0.413802,1.244,1,478011,6,10,35,360
413989,0.252625,0.252625,0.422,1,414294,7,12,34,299
394679,0.405022,0.405022,0.914,1,395243,4,7,16,46
466493,19.765594,0.200989,0.294,3,466494,6,10,51,241
393995,0.164553,0.164553,0.652,1,399685,4,7,16,46
362345,0.444469,0.444469,0.81,1,362346,0,0,94,389
474292,1.216971,0.363821,0.456,2,474293,5,9,29,296
432154,0.277327,0.277327,0.547,1,441910,5,9,24,202
475023,0.288517,0.288517,0.611,1,478360,6,10,46,193
449664,20.409187,0.591729,1.044,4,449665,3,4,57,225
415808,25.946325,0.037919,0.163,3,415809,4,11,33,194
429486,0.290027,0.290027,0.902,1,441915,5,9,24,202
401048,0.265622,0.265622,0.783,1,401861,4,15,53,423
459613,0.753988,0.188505,0.421,2,459614,5,9,29,104
462161,0.226137,0.226137,0.781,1,462134,6,10,51,196
433612,0.138642,0.138642,0.457,1,434055,6,8,83,417
442978,4.658503,0.012593,0.131,3,442979,5,13,99,384
405323,9.671917,0.543798,0.425,3,405324,4,7,87,314
466832,0.6655,0.6655,1.223,1,468379,6,10,74,201
443987,10.310572,0.591874,0.901,3,442089,3,4,52,340
436096,0.65525,0.65525,1.47,1,439045,3,4,63,191
441594,0.264467,0.264467,0.719,1,442393,6,8,21,400
414981,0.416765,0.416765,0.751,1,434447,3,3,6,16
450510,0.654195,0.654195,0.996,1,450910,6,10,60,301
485140,1.002461,0.238071,0.587,2,487690,6,10,81,304
407091,5.965991,0.176993,0.425,3,407092,4,7,19,288
428676,5.38397,0.113499,0.451,3,428677,7,18,64,393
437058,0.201586,0.201586,0.651,1,437640,5,9,29,85
462731,0.527644,0.527644,1.175,1,463137,6,10,51,196
464631,2.047267,0.540065,1.023,2,464632,6,10,32,88
405513,0.240203,0.240203,0.748,1,409129,4,15,53,190
483584,264.3652,0.100358,0.162,5,483585,6,10,35,95
430364,9.658404,0.252227,0.588,3,430365,3,4,7,268
380527,0.354936,0.354936,0.82,1,380944,4,5,13,233
424675,0.328021,0.328021,0.782,1,423747,3,4,7,246
422569,0.252385,0.252385,0.457,1,422991,5,9,85,467
384509,0.557542,0.557542,0.519,1,367381,0,0,0,122
409670,0.32857,0.32857,0.585,1,409132,4,11,33,275
480425,526.38257,0.012634,0.096,5,480426,5,9,24,66
392684,0.202553,0.202553,0.557,1,388853,4,17,75,203
429326,0.353094,0.353094,1.072,1,441918,5,9,24,202
441923,0.86897,0.86897,1.322,1,441922,5,13,99,391
398640,0.20243,0.20243,0.356,1,400709,4,7,16,368
400482,1.89744,0.41743,0.874,2,400483,3,3,4,352
453139,0.163501,0.163501,0.425,1,452694,3,4,57,445
452693,0.314446,0.314446,0.679,1,452496,6,8,84,480
459341,0.917392,0.917392,1.262,1,462157,6,10,51,149
457786,0.188549,0.188549,0.456,1,457195,6,10,26,286
467326,19.055962,0.03767,0.162,4,467327,5,13,43,231
394340,0.316433,0.316433,0.615,1,387691,4,7,67,177
406431,0.391878,0.391878,0.837,1,416233,4,15,53,190
452372,0.477986,0.477986,0.775,1,452696,3,4,57,445
458807,0.364485,0.364485,0.719,1,458049,5,9,29,104
453638,0.452753,0.452753,0.804,1,453334,6,10,25,457
480946,2.50697,0.012537,0.162,2,480151,5,9,91,432
440980,0.289688,0.289688,0.688,1,439514,3,4,57,162
399707,903.36206,0.481021,0.682,6,399708,4,5,15,40
481621,0.300837,0.300837,0.544,1,481470,5,9,100,390
415138,0.23995,0.23995,0.457,1,417409,3,3,82,229
396927,0.797223,0.227766,0.557,2,396171,4,17,73,200
454184,264.87335,0.063022,0.163,5,454185,5,13,36,99
410518,0.240076,0.240076,0.62,1,411268,4,11,66,456
430185,0.151304,0.151304,0.488,1,430521,7,18,64,393
406213,0.922834,0.480393,0.614,2,407090,4,7,19,288
406916,9.417756,0.025285,0.096,3,406917,3,3,77,309
457187,0.829681,0.125706,0.191,2,457188,6,10,60,212
478907,0.363618,0.363618,0.611,1,479525,6,10,42,133
472706,7.389634,0.012548,0.162,3,472707,5,9,29,378
400472,0.974055,0.075896,0.326,2,400698,4,11,27,276
374377,0.215635,0.215635,0.423,1,374026,0,0,0,207
454677,1.156906,0.088018,0.294,2,454678,5,9,29,280
401197,1.745481,0.290889,0.751,2,401198,4,15,53,160
454358,19.641333,0.226295,0.258,3,454359,6,10,60,212
432934,12.994215,0.378251,0.976,3,432935,5,6,14,289
479981,7.245882,0.514014,0.64,3,479793,5,9,100,390
394543,0.164544,0.164544,0.557,1,394166,4,7,19,248
391224,3.469395,0.227918,0.645,2,390986,4,5,12,355
434571,0.453696,0.453696,1.456,1,435411,7,14,44,234
372837,29.10623,1.483589,1.944,3,367370,0,0,0,207
436092,0.239408,0.239408,0.553,1,436545,3,4,52,168
401352,0.657688,0.657688,1.236,1,399639,4,11,27,73
433869,1.436905,1.436905,1.833,1,432163,5,6,14,44
411692,0.783341,0.783341,1.269,1,410523,4,7,62,199
371655,0.812038,0.05075,0.294,2,371656,0,0,0,222
471563,3.61442,0.15058,0.425,3,471564,6,10,35,339
399449,0.202411,0.202411,0.356,1,399940,4,17,45,138
442542,4.683975,0.025187,0.131,3,442543,3,4,80,410
401212,0.265614,0.265614,0.452,1,401883,2,2,3,4
480429,530.04083,0.883123,1.427,5,480430,5,9,24,66
399647,565.60913,0.69548,0.844,6,399648,4,7,23,62
483613,442.94543,0.339355,0.688,5,483614,6,10,26,74
464029,0.251213,0.251213,0.588,1,464324,6,10,51,241
404336,0.227592,0.227592,0.62,1,406919,3,3,77,309
380679,0.354954,0.354954,1.53,1,379969,0,0,0,122
427662,1.929742,0.151342,0.425,2,427663,3,4,10,30
477639,0.150484,0.150484,0.286,1,477638,6,10,35,469
421748,0.492165,0.050481,0.163,2,421749,3,3,6,415
466496,0.150687,0.150687,0.449,1,466647,6,10,74,201
399737,0.253007,0.253007,0.62,1,398985,2,2,97,284
461167,5.377737,0.703722,0.908,2,461168,5,13,43,140
425452,0.277531,0.277531,0.421,1,426271,3,4,10,404
442270,0.214078,0.214078,0.457,1,441750,3,4,63,383
480314,62.746918,0.275856,0.85,5,480315,5,9,55,155
440349,0.478632,0.478632,0.738,1,440478,7,14,44,374
441609,0.39042,0.39042,0.842,1,440979,3,4,57,186
393774,0.25317,0.25317,0.452,1,393613,4,17,73,325
411464,33.70415,0.417029,0.649,4,411465,7,12,58,197
473311,0.702591,0.702591,1.304,1,483582,6,10,35,95
458370,5.907103,0.38963,0.545,3,458371,6,10,51,401
402688,10.483296,0.227631,0.518,4,402689,3,3,77,298
441895,12.038098,1.032931,1.136,3,441896,5,9,24,202
396155,0.44293,0.44293,0.971,1,393984,4,15,89,388
490992,0.225404,0.225404,0.381,1,490991,6,10,88,285
424153,0.340655,0.340655,0.547,1,423905,5,9,24,292
416224,13.261559,0.492668,0.326,3,416225,4,15,53,190
457190,3.042043,0.703949,1.033,2,457191,6,10,60,212
447802,3.901194,0.075518,0.263,2,447803,5,13,37,317
392334,0.443124,0.443124,0.585,1,391822,4,5,15,42
399735,0.341552,0.341552,0.851,1,398517,4,7,19,223
481625,0.977781,0.012535,0.131,2,481626,6,10,42,182
400697,12.232597,0.227668,0.422,3,400698,4,11,27,276
472874,4.404647,0.125507,0.325,2,472875,5,9,29,264
474734,0.853108,0.07527,0.131,2,474898,6,10,35,461
398016,0.202444,0.202444,0.844,1,397213,4,19,48,146
415802,6.933778,0.277941,0.716,3,415803,4,11,33,194
431522,0.340391,0.340391,0.851,1,430519,7,18,64,393
370638,2.055549,0.36797,0.453,2,370639,0,0,0,430
448319,0.918606,0.918606,1.452,1,447659,5,9,29,91
388234,4.762365,0.189981,0.422,3,388235,4,19,59,215
466497,0.866404,0.213462,0.263,2,466498,6,10,26,310
433863,0.441135,0.441135,1.37,1,480402,5,9,29,79
480404,379.70663,1.147216,1.237,5,480405,5,9,29,79
489223,0.939308,0.050099,0.162,2,488363,5,9,65,349
425455,0.504585,0.504585,1.013,1,426636,3,4,9,28
373189,0.228341,0.228341,0.489,1,373836,0,0,0,222
435593,0.302435,0.302435,1.197,1,434374,3,4,10,31
417680,5.541953,0.15145,0.294,2,421721,5,9,24,292
422991,0.530001,0.050473,0.488,2,423438,5,9,85,467
424514,5.045917,0.151343,0.425,2,428658,5,9,71,397
454517,0.18863,0.18863,0.421,1,454187,6,10,60,212
460673,1.407262,1.407262,1.215,1,462348,6,10,26,74
427185,1.072067,1.072067,1.715,1,426484,3,4,9,28
446973,7.676884,0.201412,0.456,3,446974,3,4,52,315
420710,10.640214,0.214628,0.425,3,417403,3,3,82,333
431382,0.214321,0.214321,0.709,1,433173,3,4,63,370
396534,1.632559,0.202468,0.557,2,396535,4,17,45,138
389256,0.202631,0.202631,0.426,1,390978,4,17,75,382
428327,0.819781,0.025223,0.131,2,428664,3,4,10,362
410973,0.353778,0.353778,0.355,1,416768,7,12,34,92
463133,0.200988,0.200988,0.425,1,462496,6,10,51,437
391815,0.215234,0.215234,0.549,1,391996,4,17,73,325
431872,0.327761,0.327761,0.547,1,432330,5,6,14,39
391211,0.493814,0.493814,0.874,1,390622,4,17,73,325
422719,0.959017,0.17666,0.294,2,422384,3,4,7,465
423730,0.189257,0.189257,0.457,1,423290,5,9,24,227
447532,0.515993,0.125848,0.325,2,447533,6,21,79,281
433311,0.894927,0.894927,1.448,1,432668,5,6,14,39
408704,0.530777,0.530777,1.439,1,434465,3,3,5,11
412665,1.768643,0.176852,0.488,2,412666,3,3,6,334
374812,0.494676,0.494676,1.046,1,371003,0,0,0,222
432677,0.15126,0.15126,0.619,1,434751,7,14,50,323
401875,0.581766,0.581766,1.163,1,402400,3,3,77,490
485621,0.363362,0.363362,0.52,1,485137,5,9,91,320
454937,10.573866,0.817289,0.928,3,454938,5,13,37,319
365609,0.457002,0.457002,0.717,1,365933,0,0,95,326
406193,0.202264,0.202264,0.525,1,405515,4,11,33,275
441449,0.629716,0.050375,0.096,2,441450,5,9,29,85
411882,0.202139,0.202139,0.422,1,411304,7,12,58,422
439514,0.755717,0.088173,0.294,2,439515,3,4,57,162
480347,208.75993,0.226196,0.421,5,480348,5,9,29,112
394544,0.392369,0.392369,0.874,1,394339,4,7,19,248
394168,13.227225,1.075721,0.838,3,394169,4,7,19,248
427671,6.015631,0.264888,0.451,3,427672,3,3,6,243
487866,37.836735,0.100252,0.263,4,487867,5,9,65,175
419988,0.934093,0.934093,1.102,1,419176,3,16,41,478
471238,0.213351,0.213351,0.619,1,472874,5,9,29,264
386276,6.435505,0.202686,0.386,3,386277,4,19,59,273
400489,3.035725,0.063238,0.259,2,434482,2,2,3,5
435439,78.270966,0.08833,0.259,4,435440,7,14,44,144
446768,0.629255,0.629255,1.755,1,454135,5,13,37,121
422857,0.353314,0.353314,0.847,1,424307,3,16,69,262
408696,0.252771,0.252771,0.588,1,407899,4,7,19,288
428838,0.277442,0.277442,0.457,1,429327,5,13,36,99
400321,0.151796,0.151796,0.585,1,401880,2,2,3,4
412675,0.404264,0.404264,1.145,1,411302,7,12,58,422
425604,1.614727,1.614727,2.321,1,434410,3,4,7,25
432159,1.500111,0.05043,0.163,2,432160,5,13,36,99
447257,0.188779,0.188779,0.425,1,446772,3,4,57,338
410019,2.072443,0.328566,1.071,2,416772,7,12,34,92
468201,0.276203,0.276203,0.525,1,467639,5,13,43,318
411696,2.855249,0.113681,0.294,2,411697,3,3,6,297
417248,0.429298,0.429298,0.588,1,417841,5,9,85,267
399734,0.328909,0.328909,0.426,1,400315,4,11,30,453
404340,1.163294,0.025288,0.163,2,404341,7,12,58,164
410672,0.783437,0.783437,1.493,1,409285,4,11,66,358
430367,16.07847,1.198242,1.449,3,434409,3,4,7,268
392869,4.329653,0.227903,0.422,2,390986,4,5,12,355
405860,0.581527,0.581527,1.103,1,406607,4,11,27,75
487887,0.5011,0.5011,1.043,1,487688,6,10,81,304
454941,2.363862,0.628696,1.1,2,454942,5,13,37,319
398196,11.640353,0.392246,0.716,3,434497,2,2,3,316
421569,0.189304,0.189304,0.457,1,422383,3,4,7,465
392471,3.595277,0.240543,0.356,3,392472,4,19,102,448
443832,0.440671,0.440671,0.996,1,444144,5,9,29,381
490991,1.627811,0.475854,0.706,2,490699,6,10,88,285
434478,2359.5215,0.670654,0.874,7,434479,3,3,4,6
417698,0.35351,0.35351,0.914,1,417875,7,18,76,204
433463,0.201663,0.201663,0.557,1,434058,6,8,17,413
398523,0.164475,0.164475,0.585,1,398333,4,7,18,49
420547,0.176707,0.176707,0.557,1,420418,7,18,76,204
420392,9.226472,0.126183,0.425,3,420393,5,9,24,283
417402,0.732333,0.732333,0.814,1,416600,3,3,82,229
442709,0.22666,0.22666,0.546,1,442844,6,21,90,364
467172,4.281949,0.703279,1.235,2,467173,6,10,32,84
364002,0.203152,0.203152,0.29,1,364000,0,0,95,487
466165,5.688153,0.527455,1.037,3,480338,5,9,29,425
381587,4.018437,0.177446,0.489,3,381588,4,20,78,375
410355,1.099299,0.08845,0.163,2,410842,3,3,5,477
443838,0.138496,0.138496,0.45,1,443976,3,4,57,328
402558,0.442638,0.442638,0.355,1,401489,4,11,30,86
376325,0.304363,0.304363,0.682,1,376068,0,0,0,207
367366,72.90907,0.126823,0.423,5,367367,0,0,0,145
460217,1.01779,0.16336,0.746,2,462151,6,10,51,149
388095,45.26596,0.075989,0.163,4,388096,4,19,59,166
396176,31.567062,0.645299,1.103,4,396177,4,17,73,200
387674,12.121524,0.354636,0.615,4,387675,4,7,67,221
429030,2.18157,0.15134,0.325,2,428038,7,18,64,345
468360,1.782639,0.414304,1.032,2,468361,5,9,29,117
381583,6.628701,0.633602,0.851,3,381584,4,20,86,354
474436,0.338712,0.338712,0.75,1,475015,5,9,29,296
412302,1.061176,1.061176,1.68,1,413040,3,3,6,259
431870,0.668116,0.668116,1.076,1,433609,5,9,29,80
