link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4,vo6,vo5,vo4,la6,la5,la4
401346,0.215017,0.215017,0.5479999999999999,1,401201,4,15,53,423,0.20993669096136777,0.23611382609719062,0.22054343005778146,0.20119312529290553,0.3318141509637815,0.30612236224645534
409293,0.290663,0.290663,0.518,1,410019,7,12,34,92,0.14549624075576248,0.0985967510631887,0.19378675868868006,0.1609964612248076,0.23369648518284095,0.23145408029269848
420707,9.011703,0.23986500000000002,0.451,3,420708,3,3,82,333,0.317589521965916,0.3193739991870662,0.34168036617982356,0.22972279995357875,0.17543430955936307,0.19729923889380688
442982,0.163692,0.163692,0.354,1,443169,5,13,99,384,0.1725311434113066,0.15568474361812348,0.16275744386645663,0.18965075731705947,0.21917946639148875,0.1749541633794425
436538,0.214193,0.214193,0.909,1,480396,5,9,29,80,0.1725311434113066,0.15303860946905487,0.20482160585562353,0.18965075731705947,0.18223097508297778,0.19048220302574384
373835,0.139537,0.139537,0.489,1,371001,0,0,0,222,0.3962792632007952,0.40650901813831486,0.4123451037641839,0.20971176997421168,0.2939686079949545,0.22043745939041526
408985,0.176931,0.176931,0.425,1,409480,7,12,34,92,0.14549624075576248,0.0985967510631887,0.19378675868868006,0.1609964612248076,0.23369648518284095,0.23145408029269848
364877,0.6728850000000001,0.16503900000000002,0.35600000000000004,2,364878,0,0,95,392,0.3962792632007952,0.40650901813831486,0.32840399457333375,0.20971176997421168,0.2939686079949545,0.20999508264417913
408980,0.22748600000000002,0.22748600000000002,0.518,1,410527,4,7,62,199,0.20993669096136777,0.22985273100157666,0.1795155999467254,0.20119312529290553,0.2739009018557972,0.2855400747307101
397559,0.8857719999999999,0.8857719999999999,1.3359999999999999,1,396185,4,7,16,46,0.20993669096136777,0.22985273100157666,0.16792687275196652,0.20119312529290553,0.2739009018557972,0.22614480529932085
399134,1.075343,0.41748199999999996,0.615,2,398970,4,11,92,244,0.20993669096136777,0.25870961638704504,0.224016234496772,0.20119312529290553,0.28656879105428096,0.3182036236299447
462490,1.306469,0.201013,0.325,2,462491,5,9,29,109,0.1725311434113066,0.15303860946905487,0.20482160585562353,0.18965075731705947,0.18223097508297778,0.19048220302574384
439225,0.176349,0.176349,0.488,1,440833,3,4,63,454,0.317589521965916,0.3714384608867181,0.37023844971200714,0.22972279995357875,0.22178434675607697,0.1521046601286242
478358,11.635753,0.11288499999999999,0.456,3,478359,6,10,46,193,0.3092160324214545,0.20718303266636687,0.231788046750665,0.2469806903309755,0.22780865929110866,0.12962295942828225
454929,3.0179099999999996,0.201193,0.354,3,454930,5,9,29,447,0.1725311434113066,0.15303860946905487,0.20482160585562353,0.18965075731705947,0.18223097508297778,0.19048220302574384
460536,0.439787,0.439787,0.7140000000000001,1,460675,6,10,26,346,0.3092160324214545,0.20718303266636687,0.30677833595700316,0.2469806903309755,0.22780865929110866,0.18956457493114853
397215,0.265727,0.265727,0.557,1,396174,4,17,73,200,0.20993669096136777,0.2545685574115762,0.2715829610564254,0.20119312529290553,0.3013464219720827,0.21087896945384618
454152,187.55183,0.402905,0.613,5,454153,5,13,37,114,0.1725311434113066,0.15568474361812348,0.13556343293916703,0.18965075731705947,0.21917946639148875,0.23114849228047266
475663,0.31356999999999996,0.31356999999999996,0.611,1,471101,6,10,46,142,0.3092160324214545,0.20718303266636687,0.231788046750665,0.2469806903309755,0.22780865929110866,0.12962295942828225
400323,0.316235,0.316235,0.518,1,399948,2,2,3,316,0.33921447021443113,0.3525093531959065,0.36314269687291445,0.340504002811606,0.29535964589225877,0.27737072581605265
435941,0.16381099999999998,0.16381099999999998,0.588,1,435188,7,14,50,323,0.14549624075576248,0.15831484107302832,0.19576287310502952,0.1609964612248076,0.1593462765659173,0.19757322577625355
389259,4.00185,0.544615,0.7509999999999999,2,387671,4,7,67,405,0.20993669096136777,0.22985273100157666,0.22884642194816437,0.20119312529290553,0.2739009018557972,0.21829842208046202
399739,0.8475520000000001,0.8475520000000001,1.585,1,399947,2,2,3,5,0.33921447021443113,0.3525093531959065,0.36314269687291445,0.340504002811606,0.29535964589225877,0.27737072581605265
452511,0.251556,0.251556,0.42100000000000004,1,452695,3,4,57,445,0.317589521965916,0.3714384608867181,0.4033598248404734,0.22972279995357875,0.22178434675607697,0.21588347444866446
397352,0.101226,0.101226,0.489,1,398018,4,11,92,463,0.20993669096136777,0.25870961638704504,0.224016234496772,0.20119312529290553,0.28656879105428096,0.3182036236299447
464475,0.527511,0.527511,0.7070000000000001,1,483602,6,10,32,84,0.3092160324214545,0.20718303266636687,0.2307778329551325,0.2469806903309755,0.22780865929110866,0.17844142719071426
461710,0.251274,0.251274,0.588,1,461172,6,10,26,346,0.3092160324214545,0.20718303266636687,0.30677833595700316,0.2469806903309755,0.22780865929110866,0.18956457493114853
391995,0.126605,0.126605,0.748,1,392843,4,19,102,337,0.20993669096136777,0.26434192627804276,0.17984657804308074,0.20119312529290553,0.22590828063352608,0.280151852235988
392847,2.0761580000000004,0.202562,0.42200000000000004,2,392848,4,19,59,215,0.20993669096136777,0.26434192627804276,0.273452081964111,0.20119312529290553,0.22590828063352608,0.2655551006964425
414698,0.265233,0.265233,0.451,1,434453,3,3,6,14,0.317589521965916,0.3193739991870662,0.3600642235817361,0.22972279995357875,0.17543430955936307,0.1791884820947949
410002,2.2871189999999997,0.44228900000000004,0.7509999999999999,3,410003,4,7,62,408,0.20993669096136777,0.22985273100157666,0.1795155999467254,0.20119312529290553,0.2739009018557972,0.2855400747307101
484837,0.463624,0.463624,0.7879999999999999,1,487687,6,10,81,304,0.3092160324214545,0.20718303266636687,0.24722580157805213,0.2469806903309755,0.22780865929110866,0.2061635082936598
416220,5.859314,0.012629000000000001,0.131,3,416221,4,15,53,190,0.20993669096136777,0.23611382609719062,0.22054343005778146,0.20119312529290553,0.3318141509637815,0.30612236224645534
403536,6.157976000000001,0.44257299999999994,0.741,3,403537,3,3,77,386,0.317589521965916,0.3193739991870662,0.33340751742716246,0.22972279995357875,0.17543430955936307,0.14381515799422478
406437,0.48037299999999994,0.48037299999999994,0.355,1,406602,4,11,27,75,0.20993669096136777,0.25870961638704504,0.27910477312096615,0.20119312529290553,0.28656879105428096,0.47364763625370887
445249,0.9441879999999999,0.9441879999999999,1.9469999999999998,1,454147,5,13,37,114,0.1725311434113066,0.15568474361812348,0.13556343293916703,0.18965075731705947,0.21917946639148875,0.23114849228047266
468200,0.414307,0.414307,0.736,1,467916,6,10,46,293,0.3092160324214545,0.20718303266636687,0.231788046750665,0.2469806903309755,0.22780865929110866,0.12962295942828225
415651,0.492508,0.492508,1.324,1,416028,7,12,58,322,0.14549624075576248,0.0985967510631887,0.20810148409914472,0.1609964612248076,0.23369648518284095,0.20869946544461787
362352,0.203188,0.203188,0.423,1,361697,0,0,94,385,0.3962792632007952,0.40650901813831486,0.33425925024324404,0.20971176997421168,0.2939686079949545,0.28802495392632954
389254,0.31661100000000003,0.31661100000000003,0.845,1,388831,4,19,59,215,0.20993669096136777,0.26434192627804276,0.273452081964111,0.20119312529290553,0.22590828063352608,0.2655551006964425
478377,0.188093,0.188093,0.456,1,478905,6,10,42,182,0.3092160324214545,0.20718303266636687,0.26504191231686586,0.2469806903309755,0.22780865929110866,0.18801415601984978
371484,1.154515,0.215692,0.131,2,367361,0,0,0,157,0.3962792632007952,0.40650901813831486,0.4123451037641839,0.20971176997421168,0.2939686079949545,0.22043745939041526
