link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4
312787,2.118475,0.66368,1.727,3,312788,3,5,31,131
298145,2.709757,0.012784,0.131,2,298146,3,9,28,110
308083,16.446043,0.970675,1.202,3,313466,2,3,7,83
309966,54.866768,0.051144,0.195,4,309967,2,3,21,47
323770,0.790518,0.790518,1.605,1,321630,2,7,14,89
344937,0.445269,0.089057,0.26,2,346340,2,7,35,72
282010,0.15364,0.15364,0.491,1,281656,2,2,2,2
341606,1.819761,0.050906,0.163,2,346346,2,7,35,72
314672,7.477804,0.676488,1.013,3,311007,2,8,18,118
346491,0.661453,0.02544,0.163,2,346492,2,7,24,102
284369,0.320004,0.320004,0.689,1,285006,3,9,27,68
309595,0.178732,0.178732,0.358,1,322796,2,3,17,44
313278,1.276261,1.276261,2.052,1,311906,3,5,12,91
294338,0.447559,0.447559,1.147,1,293608,3,9,28,57
293781,1.227537,0.281336,0.721,2,307877,3,5,9,20
314395,11.891734,0.906239,1.109,3,314396,2,8,18,88
335554,106.26411,0.22946,0.458,5,335555,2,7,14,35
309949,25.255222,0.472553,0.753,4,309950,2,3,21,59
311031,81.1358,0.268494,0.424,4,311032,2,8,18,41
292236,423.36096,0.255962,0.327,6,292237,3,4,8,14
285017,0.127994,0.127994,0.458,1,285610,2,2,2,4
282560,0.358483,0.358483,0.456,1,282705,2,2,2,99
325918,0.497109,0.497109,0.679,1,327202,2,3,17,103
309950,27.222248,1.711573,1.698,4,309951,2,3,21,59
317227,0.982285,0.114813,0.26,2,317404,2,6,32,116
269719,20.929136,0.75611,0.881,3,269720,3,4,4,56
283974,0.268818,0.268818,0.292,1,283975,3,4,8,14
286172,0.934229,0.934229,0.978,1,285813,3,4,8,73
307220,0.178782,0.178782,0.424,1,306846,3,5,12,31
329614,0.40772,0.40772,0.424,1,329983,2,7,14,112
287525,1.957826,1.113254,1.956,2,292230,3,4,8,18
305311,14.165138,0.191581,0.163,4,305312,3,5,34,70
319513,0.471949,0.471949,0.947,1,320039,2,6,32,141
291338,0.12791,0.12791,0.292,1,291339,3,4,8,73
313518,852.7031,0.217855,0.657,6,272676,2,2,2,2
313281,0.306286,0.306286,0.621,1,312951,2,6,32,67
336336,1.604386,0.802167,1.138,2,346354,2,7,35,72
298332,0.945937,0.115037,0.49,2,311026,2,8,18,41
312947,0.15315,0.15315,0.653,1,319669,3,5,31,66
324980,1.172757,0.764865,1.112,2,324981,2,7,14,89
303307,1.59683,0.12776,0.426,2,302239,2,3,7,132
307858,173.63052,0.178842,0.426,5,307859,3,5,12,26
285186,0.665596,0.025598,0.131,2,285389,3,4,8,81
309587,0.280872,0.280872,0.424,1,311903,3,5,12,91
268194,0.358954,0.358954,0.39,1,268195,3,4,4,56
289476,0.767657,0.767657,1.831,1,287724,3,4,8,140
302743,0.166084,0.166084,0.622,1,304872,2,8,18,48
316521,0.433786,0.433786,0.684,1,335567,2,7,14,29
321163,0.510115,0.510115,0.916,1,321002,2,6,22,71
295495,0.728802,0.728802,1.343,1,302067,2,8,30,60
295242,19.77524,0.843945,0.948,4,295243,3,9,28,57
307836,77.57014,0.191544,0.097,5,307837,3,5,16,42
302935,0.153305,0.153305,0.358,1,302408,3,5,16,92
328411,4.905624,0.815598,0.979,3,328412,2,6,11,125
309750,14.835934,1.226358,1.864,3,309751,2,8,30,85
289935,42.14327,0.895519,1.895,4,289936,3,9,27,55
307671,0.485223,0.485223,0.753,1,311015,2,8,18,53
322609,9.496957,0.867115,1.601,3,322610,2,7,14,89
335537,77.20747,0.649464,1.015,5,335538,2,7,14,40
279789,42.267612,0.192086,0.359,4,279790,3,4,23,51
318511,1.453969,0.025513,0.163,2,318512,2,8,18,88
293780,0.306907,0.306907,0.719,1,293099,3,5,9,20
334614,0.241967,0.241967,0.653,1,339969,2,6,29,74
307846,144.69788,0.140466,0.327,5,307847,3,5,12,31
312789,4.683909,0.650993,1.406,3,312790,3,5,31,131
277948,21.893608,0.409903,0.686,4,277949,3,4,33,69
274539,2.742024,0.384358,0.916,2,274540,3,4,33,123
273831,0.35878,0.35878,0.817,1,272675,3,4,4,56
303294,6.528623,0.357729,0.392,3,303295,3,5,37,95
305313,20.985615,0.830107,1.109,4,305314,3,5,34,70
294881,0.217366,0.217366,0.588,1,295494,2,8,18,41
304866,0.906888,0.906888,1.891,1,307855,3,5,12,26
272498,5.317824,0.217861,0.327,2,272499,3,4,4,56
301066,1.40557,1.40557,1.79,1,301876,3,5,16,92
289930,34.760548,0.115143,0.358,4,289931,3,9,27,55
320509,0.395351,0.395351,0.684,1,320191,2,6,22,71
293976,18.980242,0.383898,0.685,3,293977,3,4,8,73
307552,1.864352,0.217101,0.589,2,307853,3,5,12,26
293785,1.496286,1.496286,2.84,1,293969,3,4,8,73
279123,0.153686,0.153686,0.394,1,279798,3,4,23,51
328408,1.44009,1.44009,3.753,1,327011,2,6,22,61
335558,118.2687,0.420728,0.721,5,335559,2,7,14,34
285183,12.557814,0.307282,0.392,3,285184,3,4,23,93
298760,0.357874,0.357874,0.785,1,297954,3,4,8,76
291345,1.483841,0.345358,0.651,2,291650,2,3,21,111
269897,0.358881,0.358881,1.013,1,269418,3,4,4,56
287354,0.844574,0.40947,1.305,2,287930,3,9,27,127
333067,0.254735,0.254735,0.52,1,335541,2,7,14,40
308951,0.331961,0.331961,1.08,1,309745,2,8,30,85
280503,0.678736,0.115252,0.263,2,280504,2,2,2,99
294879,0.664904,0.664904,1.08,1,293606,3,9,28,57
301390,0.945555,0.945555,1.206,1,301878,3,5,16,92
335564,133.10884,0.357193,0.98,5,335565,2,7,14,33
337954,0.254621,0.254621,0.423,1,337562,2,6,29,96
330341,0.16563,0.16563,0.587,1,333803,2,7,14,94
307875,251.38388,0.741657,1.112,5,307876,3,5,9,20
313674,1.059162,0.752891,2.057,2,335570,2,7,13,27
293617,2.416871,0.26853,0.456,2,309969,2,3,21,47
334611,0.611244,0.012735,0.163,2,334612,2,6,22,84
325471,0.216694,0.216694,0.49,1,324980,2,7,14,89
296481,0.357957,0.357957,0.522,1,295751,2,3,21,47
293977,22.128662,1.113455,1.176,3,293978,3,4,8,73
326397,11.45724,0.254928,0.557,3,326398,2,3,17,80
298144,2.313482,0.345144,0.785,2,298145,3,9,28,110
288495,0.2431,0.2431,0.883,1,289935,3,9,27,55
286359,3.826832,0.319942,0.717,3,286360,3,9,27,68
307024,1.723987,1.04722,2.056,2,322801,2,3,17,44
307837,82.60196,1.532227,1.922,5,307838,3,5,16,42
325284,10.232354,0.242214,0.327,3,325285,2,3,17,103
278633,4.879262,0.486689,1.076,3,278634,3,4,23,115
319670,26.150644,0.319107,0.455,3,319671,3,5,31,66
282378,0.601716,0.601716,0.849,1,283015,3,4,8,11
274538,1.755424,0.217809,0.522,2,274539,3,4,33,123
334612,1.120647,0.152824,0.454,2,333969,2,6,22,84
307847,145.45137,0.613022,0.685,5,307848,3,5,12,31
313463,400.28912,0.127628,0.426,6,313464,2,3,7,17
297349,4.768073,0.319524,0.817,2,297350,3,5,9,21
300469,1.239592,1.239592,1.375,1,298976,3,4,8,76
304357,2.899231,0.498154,0.49,3,311019,2,8,18,142
320853,0.204048,0.204048,0.621,1,320199,2,7,36,120
312581,1.110382,1.110382,1.698,1,311555,3,5,25,52
303302,0.255499,0.255499,0.521,1,303566,3,5,12,26
286170,0.396733,0.396733,0.947,1,283809,3,4,8,81
325473,0.229445,0.229445,0.653,1,325134,2,7,14,34
344938,0.254442,0.254442,0.551,1,346340,2,7,35,72
348665,15.578859,0.483459,1.241,3,343918,2,7,24,87
313515,848.5397,0.128113,0.295,6,313516,2,2,2,2
287526,0.332703,0.332703,0.689,1,287361,2,2,2,105
319676,0.242335,0.242335,0.49,1,321009,2,7,36,136
312077,4.569509,0.497859,1.044,2,309742,2,8,30,85
305896,0.93234,0.038314,0.097,2,308080,2,3,7,83
279794,50.718246,0.307339,0.522,4,279795,3,4,23,51
268704,2.076666,0.076905,0.261,2,268705,3,4,4,56
302925,0.293837,0.293837,0.557,1,303558,3,5,34,143
289941,1.48398,0.076768,0.097,2,293974,3,4,8,73
313476,462.76392,0.613464,0.948,6,313477,2,3,7,10
297949,0.242861,0.242861,0.685,1,298605,3,5,9,21
344613,18.381765,0.063639,0.131,4,344614,2,6,26,54
302063,30.411308,0.984318,0.685,4,302064,2,8,30,60
311743,0.548846,0.548846,0.685,1,314247,2,3,21,134
321484,0.24229,0.24229,0.458,1,321000,2,6,22,71
327343,0.904849,0.076472,0.653,2,327344,2,6,11,25
315151,0.114839,0.114839,0.621,1,314235,3,5,31,66
291330,0.370951,0.370951,0.426,1,295248,3,9,28,57
320514,0.39536,0.39536,0.557,1,319847,2,3,21,90
323294,0.892441,0.892441,1.243,1,324127,2,6,22,61
341453,6.69689,0.445799,1.144,2,341454,2,6,26,54
285811,0.179178,0.179178,0.49,1,293978,3,4,8,73
314668,4.784889,0.165896,0.426,3,314669,2,8,18,118
295251,30.338894,0.460436,0.717,4,295252,3,9,28,57
319156,0.280626,0.280626,0.587,1,319348,2,6,32,82
321330,0.675889,0.675889,0.981,1,320367,2,7,36,120
296106,9.676197,0.268489,0.622,3,295241,3,9,28,110
316718,1.262957,0.165855,0.455,2,316719,2,3,17,44
331156,0.471348,0.471348,0.357,1,344621,2,6,26,54
269419,1.128111,0.11536,0.327,2,269717,3,4,4,56
294745,0.383584,0.383584,0.817,1,296655,2,3,5,7
292232,410.33243,0.153503,0.358,6,292233,3,4,8,16
314064,5.691166,0.382825,0.521,3,319353,2,6,32,128
289477,0.742103,0.742103,2.222,1,287724,3,4,8,140
300805,2.427859,0.677338,1.697,2,302061,2,8,30,60
316009,0.153105,0.153105,0.49,1,319351,2,6,32,82
348366,0.763059,0.763059,1.366,1,348660,2,7,24,87
301219,3.02838,1.111723,1.759,2,301220,3,5,9,21
291647,0.281394,0.281394,0.358,1,291882,2,3,5,7
326214,0.127461,0.127461,0.458,1,327197,2,7,14,89
283228,0.473675,0.473675,1.076,1,282705,2,2,2,99
348660,3.586568,0.572383,0.943,2,348661,2,7,24,87
316192,2.34765,0.982545,2.188,2,317813,2,3,21,90
317407,5.625893,0.395408,0.521,3,317408,2,6,32,116
311903,11.065574,0.536221,0.916,3,311904,3,5,12,91
279125,2.254181,0.012807,0.098,3,279796,3,4,23,146
314673,1.135574,0.102082,0.49,2,314062,2,6,32,128
345963,0.445225,0.445225,1.04,1,345962,2,7,24,87
320187,9.32295,1.721876,1.753,3,320188,2,6,22,71
313487,580.17194,0.358215,0.59,6,313488,2,3,5,7
269898,1.320152,1.320152,1.994,1,269724,3,4,4,56
283806,1.331311,0.768051,1.635,2,283807,3,4,8,81
333426,0.254723,0.254723,0.52,1,333807,2,7,14,40
327519,0.662745,0.662745,1.342,1,325447,2,6,11,28
306683,1.187621,0.229875,0.587,2,309748,2,8,30,85
272506,13.161551,0.320391,0.554,2,272507,3,4,4,56
307023,0.280933,0.280933,0.49,1,307675,2,3,7,100
341454,10.619356,1.273867,1.441,2,341455,2,6,26,54
302931,8.598136,1.698803,2.254,3,302932,3,5,16,92
287363,5.246125,0.422339,0.719,2,285399,2,2,2,105
317232,0.484767,0.484767,0.976,1,318522,2,3,17,126
312448,0.740282,0.740282,1.047,1,311210,2,3,7,104
300466,0.42169,0.42169,1.175,1,301391,3,5,37,95
316719,3.674022,0.931368,1.598,2,316720,2,3,17,44
332723,1.464757,0.68785,1.013,2,332724,2,7,14,40
297352,0.306799,0.306799,0.818,1,307870,3,5,9,20
294585,0.537047,0.537047,1.08,1,302068,2,8,30,60
272505,12.661749,0.922782,0.847,2,272506,3,4,4,56
303299,14.067595,0.421648,0.716,3,301218,3,5,37,95
331165,0.216566,0.216566,0.424,1,333801,2,7,14,94
293605,0.204605,0.204605,0.292,1,293606,3,9,28,57
314391,8.024489,0.242459,0.621,3,314392,2,8,18,88
312586,0.31908,0.31908,0.884,1,312074,2,8,30,85
341448,1.960022,1.41281,2.225,2,341449,2,6,26,54
345960,0.292576,0.292576,0.78,1,346491,2,7,24,102
305672,7.814497,0.076633,0.49,3,305673,3,5,9,78
324643,0.471686,0.471686,1.079,1,323772,2,7,14,107
306084,0.638549,0.638549,0.689,1,305185,2,8,18,53
318523,3.201531,0.280633,0.327,2,318714,2,3,17,126
313457,385.5476,0.1914,0.426,6,313458,2,3,7,17
316191,0.95683,0.127582,0.295,2,316192,2,3,21,90
301884,0.140545,0.140545,0.817,1,322806,2,3,17,44
292248,542.44617,0.422771,0.851,6,292249,3,4,4,8
344299,0.572557,0.572557,0.877,1,346341,2,7,35,72
319669,24.912462,0.229743,0.654,3,319670,3,5,31,66
312081,5.0932,0.268108,0.557,2,312082,2,3,7,83
309159,8.041687,0.45963,0.914,3,309160,2,3,7,104
305897,0.587458,0.587458,0.358,1,305683,2,3,17,44
301721,1.175457,1.175457,1.566,1,302927,3,5,34,70
305184,1.251727,1.251727,1.504,1,303568,3,5,9,138
311016,44.454235,0.613026,0.327,4,311017,2,8,18,53
308069,2.847234,0.344791,0.525,2,308070,3,5,9,78
297351,8.295488,0.80516,1.008,2,307865,3,5,9,21
273827,0.794415,0.794415,1.667,1,274538,3,4,33,123
316182,0.216899,0.216899,0.458,1,316701,3,5,25,64
325444,84.947876,0.229465,1.011,5,325445,2,6,20,43
332574,0.343911,0.343911,0.582,1,335542,2,7,14,40
311742,0.357387,0.357387,0.753,1,312588,2,3,17,44
313486,578.54767,0.076822,0.263,6,313487,2,3,5,7
337803,0.318279,0.318279,0.52,1,337800,2,7,14,94
284528,0.5504,0.5504,1.241,1,285391,3,4,8,81
341455,10.988802,0.063704,0.49,2,341456,2,6,26,54
279797,55.418545,0.614731,1.276,4,292243,3,4,23,49
305507,1.672952,0.038315,0.097,2,305508,3,5,34,130
320034,1.275423,0.216839,0.684,2,318690,3,5,25,86
295261,0.319647,0.319647,0.785,1,296289,2,3,5,7
307227,0.587401,0.587401,0.879,1,322800,2,3,17,44
325463,174.87027,0.17858,0.426,5,325464,2,6,11,25
333970,3.260315,0.229251,0.49,3,333971,2,6,22,84
309754,0.178726,0.178726,0.555,1,313460,2,3,7,17
349931,4.488329,0.940936,1.431,2,349932,2,7,24,87
329609,0.89192,0.89192,0.975,1,344623,2,6,26,54
325665,2.179289,0.114718,0.263,2,325666,2,6,11,25
303852,1.073057,1.073057,1.532,1,302937,3,5,9,78
297956,0.204518,0.204518,0.426,1,297363,2,3,5,7
292259,0.716275,0.051161,0.163,2,292260,2,8,18,145
287930,3.954508,0.243107,0.721,3,287931,3,9,27,127
314988,2.76943,2.76943,4.251,1,309943,2,3,7,104
308620,1.059694,0.114912,0.521,2,309743,2,8,30,85
304355,0.753622,0.753622,1.502,1,303733,3,5,12,139
309945,20.058495,0.319162,0.721,4,309946,2,3,21,59
327815,0.165669,0.165669,0.49,1,327342,2,6,11,25
298605,0.741347,0.383445,0.946,2,298606,3,5,9,21
294161,2.404042,1.291571,1.765,2,294162,3,9,27,68
292056,0.345333,0.345333,0.622,1,292774,2,8,18,41
305683,1.047197,0.051085,0.131,2,305684,2,3,17,44
294337,0.511476,0.511476,0.917,1,293607,3,9,28,57
296110,6.072742,0.536943,1.176,3,307869,3,5,9,124
282704,0.729714,0.729714,1.73,1,283975,3,4,8,14
291646,0.53723,0.53723,0.358,1,291881,2,8,18,145
314241,4.593964,0.778523,1.112,2,311899,3,5,12,91
309952,30.032516,0.67709,0.813,4,309953,2,3,21,59
292252,553.99023,0.666443,0.881,6,292253,3,4,4,8
323768,1.440685,1.440685,2.119,1,324125,2,6,22,61
303139,2.746773,1.456554,3.169,2,322805,2,3,17,44
311397,10.683048,0.217052,0.49,3,311398,2,8,18,101
337566,5.665986,0.012736,0.131,2,337567,2,6,29,96
295258,38.61398,0.294174,0.588,4,295259,3,9,28,57
317230,0.880206,0.880206,0.945,1,317584,2,6,11,25
316515,0.382747,0.382747,0.587,1,316701,3,5,25,64
322617,0.714042,0.714042,0.75,1,322785,2,3,17,62
299832,0.498415,0.498415,0.916,1,298749,3,9,28,110
309347,3.753498,0.306364,0.489,2,310998,3,5,25,98
314240,2.871088,0.535954,0.295,2,314241,3,5,12,91
332148,0.458563,0.458563,0.752,1,331640,2,6,22,84
293100,1.803163,1.099816,1.729,2,307876,3,5,9,20
282205,0.588942,0.588942,1.11,1,281655,2,2,2,2
292246,539.7308,0.064115,0.195,6,292247,3,4,4,8
326710,0.497072,0.497072,1.107,1,328000,2,6,29,58
310527,0.140423,0.140423,0.358,1,319672,3,5,31,66
312447,0.995566,0.995566,1.758,1,310682,2,3,7,17
329485,0.58618,0.58618,2.582,1,327016,2,7,14,112
303561,0.16607,0.16607,0.49,1,304034,3,5,16,42
340553,1.514587,0.432741,0.877,2,343925,2,7,24,50
304359,0.689806,0.689806,1.569,1,303854,2,8,30,133
331163,3.388876,0.254813,0.454,2,333802,2,7,14,94
302064,32.942215,1.444497,1.177,4,302065,2,8,30,60
300803,0.242798,0.242798,0.424,1,300467,3,5,37,135
331639,1.057288,0.076435,0.097,2,331640,2,6,22,84
307402,0.255391,0.255391,0.458,1,307849,3,5,12,30
335557,117.60575,0.114737,0.327,5,335558,2,7,14,34
308079,11.630724,0.19156,0.622,3,308080,2,3,7,83
298750,1.981056,0.191731,0.261,2,298751,3,9,28,110
340169,0.30547,0.30547,0.423,1,340168,2,7,35,72
272674,0.589443,0.589443,1.078,1,275072,3,4,4,8
324485,0.178475,0.178475,0.621,1,326402,2,3,17,80
325282,0.242192,0.242192,0.291,1,329613,2,7,14,112
286373,0.486309,0.486309,0.651,1,285392,3,4,8,81
308950,0.204281,0.204281,0.589,1,309744,2,8,30,85
320679,0.153038,0.153038,0.358,1,320846,3,5,31,66
342506,3.982974,0.445452,0.983,2,339965,2,6,29,74
319845,0.433658,0.433658,0.618,1,317403,2,6,22,71
308070,3.358032,0.191564,0.394,2,305671,3,5,9,78
293788,0.191816,0.191816,0.915,1,292945,2,3,5,7
297955,1.035388,1.035388,2.155,1,296288,2,3,5,7
330983,1.133825,0.547838,1.374,2,339976,2,6,29,74
331649,13.079805,0.280326,0.618,3,331650,2,6,29,96
297796,8.730861,1.393578,1.822,3,295241,3,9,28,113
332299,1.337367,0.369395,0.913,2,339972,2,6,29,74
306685,0.255408,0.255408,0.622,1,307407,2,3,7,104
325452,161.94153,0.191216,0.163,5,325453,2,6,11,25
344936,0.190836,0.190836,0.49,1,344449,2,7,24,50
344297,0.419851,0.419851,0.75,1,344626,2,6,26,129
299618,1.58489,0.115022,0.49,2,300166,3,5,37,135
322978,1.402541,0.573737,0.914,2,322979,2,3,17,80
296811,0.792559,0.792559,1.241,1,299616,3,9,28,113
320038,3.609126,0.127547,0.458,3,319347,2,6,32,141
322612,11.907008,0.102026,0.295,3,322613,2,7,14,89
279650,0.371392,0.371392,1.11,1,279293,3,4,23,146
302941,0.127754,0.127754,0.555,1,309952,2,3,21,59
325447,152.21799,0.509816,0.746,5,325448,2,6,11,28
318711,0.510246,0.510246,0.94,1,318947,2,7,36,77
302928,3.129951,1.072993,2.159,2,305313,3,5,34,70
312067,0.638185,0.638185,0.848,1,312065,3,5,16,36
343936,51.41394,0.229218,0.52,4,343937,2,7,24,50
318516,4.809144,0.85486,1.211,2,314390,2,8,18,88
277747,0.217747,0.217747,0.654,1,278177,3,4,23,146
287724,2.239177,0.729417,1.601,2,287014,3,4,8,140
277945,18.614227,0.217735,0.261,4,277946,3,4,33,69
313081,1.00824,1.00824,1.501,1,312064,3,5,16,36
297134,1.150543,1.150543,1.762,1,296478,3,4,8,76
321479,0.242294,0.242294,0.689,1,320998,3,5,25,86
293982,0.485923,0.485923,0.883,1,294884,2,3,21,47
277949,22.175411,0.179332,0.295,4,277950,3,4,33,69
292224,0.47322,0.47322,1.077,1,286370,3,9,27,68
335548,88.22613,0.675383,0.975,5,335549,2,7,14,40
299620,0.434521,0.434521,0.82,1,300588,2,8,18,108
277943,0.371448,0.371448,1.274,1,278634,3,4,23,115
315816,0.497625,0.497625,1.338,1,314675,2,3,7,17
295914,0.447472,0.447472,0.65,1,295745,3,5,9,124
346664,4.070885,1.577693,2.77,2,344448,2,6,26,129
314244,0.408349,0.408349,0.785,1,313283,2,3,17,44
303575,0.830363,0.830363,1.274,1,304868,2,8,18,48
312948,0.459456,0.459456,0.945,1,312949,2,6,32,67
321631,0.369811,0.369811,1.042,1,321006,2,7,36,136
313521,0.370095,0.370095,0.879,1,313283,2,3,17,44
313484,571.3367,0.486084,0.654,6,313485,2,3,5,7
344627,0.877927,0.877927,1.636,1,342504,2,6,29,74
300005,1.08627,1.08627,1.596,1,299838,2,3,21,117
331655,5.147229,0.930252,1.011,2,331656,2,3,17,103
335995,0.394725,0.394725,0.815,1,341451,2,6,26,54
316517,0.71445,0.71445,1.462,1,315809,2,6,32,116
293969,9.027763,0.089535,0.327,3,293970,3,4,8,73
301220,3.65456,0.46006,1.37,2,307865,3,5,9,21
316183,0.816468,0.816468,1.696,1,318693,3,5,25,86
311026,77.709656,0.70298,1.145,4,311027,2,8,18,41
277239,0.140903,0.140903,0.425,1,292249,3,4,4,8
320200,0.382632,0.382632,1.111,1,320202,2,3,21,90
289932,36.180702,0.575748,0.978,4,289933,3,9,27,55
308072,0.191525,0.191525,0.358,1,308947,3,5,9,78
341064,0.801759,0.801759,0.978,1,343919,2,7,24,50
291497,2.340574,0.652286,0.522,2,286363,3,9,27,68
295246,24.199736,0.076742,0.327,4,295247,3,9,28,57
290102,1.253614,1.253614,1.798,1,295258,3,9,28,57
338858,0.687426,0.687426,1.301,1,346352,2,7,35,72
313508,839.37,0.960545,1.242,6,313509,2,2,2,2
302933,10.169015,0.280974,0.458,3,302934,3,5,16,92
320505,0.140289,0.140289,0.49,1,320033,3,5,25,86
325917,0.127464,0.127464,0.392,1,335553,2,7,14,35
309582,0.383005,0.383005,0.649,1,316712,3,5,25,52
334981,0.611235,0.611235,1.015,1,336336,2,7,35,72
321327,0.828876,0.828876,0.945,1,320195,2,6,22,71
304034,3.499598,3.078033,3.952,2,307837,3,5,16,42
278793,1.011799,1.011799,1.796,1,292248,3,4,4,8
315807,0.293459,0.293459,0.521,1,315808,2,6,32,116
339385,0.610986,0.610986,1.565,1,346351,2,7,35,72
277468,1.114364,1.114364,0.686,1,276812,2,2,2,2
303730,0.843107,0.843107,1.237,1,303559,3,5,34,143
316010,0.22966,0.22966,0.486,1,325466,2,6,11,25
289928,0.933873,0.933873,1.244,1,286369,3,9,27,68
313462,398.62967,0.217017,0.557,6,313463,2,3,7,17
302238,0.932642,0.229976,0.619,2,304037,2,8,30,133
285006,1.881554,0.537547,0.949,2,286359,3,9,27,68
303569,2.656821,0.2555,0.654,2,302742,3,5,9,138
321169,0.344331,0.344331,0.916,1,320199,2,7,36,120
291653,7.674496,0.012792,0.097,3,291654,2,3,21,111
330985,2.700599,0.547828,1.307,2,329611,2,7,14,112
309585,0.727709,0.727709,0.884,1,307841,3,5,16,36
351103,0.177996,0.177996,0.718,1,349930,2,7,24,87
284167,0.550446,0.550446,1.112,1,283015,3,4,8,11
332572,0.534987,0.534987,0.752,1,331639,2,6,22,84
292253,597.51526,0.205066,0.39,6,292254,3,4,4,6
319153,0.752614,0.752614,1.567,1,318691,3,5,25,86
294342,0.191803,0.191803,0.458,1,293782,3,4,8,73
300808,0.472818,0.472818,0.619,1,300806,2,3,7,10
295916,0.715971,0.715971,0.942,1,295750,2,3,21,47
343931,46.829975,0.050925,0.163,4,343932,2,7,24,50
338133,0.662016,0.662016,0.877,1,346353,2,7,35,72
335550,104.26299,0.356842,0.721,5,335551,2,7,14,35
318703,3.303698,0.918425,1.108,2,319664,3,5,31,66
305679,18.978737,0.025555,0.131,3,305680,3,5,9,78
316717,0.561341,0.561341,0.684,1,335566,2,7,14,29
330666,1.24864,1.24864,1.794,1,329111,2,6,11,125
294584,1.035742,1.035742,1.016,1,293238,3,9,28,57
327205,1.503956,1.503956,2.143,1,325140,2,3,17,80
327198,3.9256,0.254968,0.753,2,327199,2,7,14,89
332573,0.369387,0.369387,0.557,1,344620,2,6,26,54
311211,2.029556,0.370216,0.914,2,311212,2,3,7,104
272496,3.370091,0.064077,0.195,2,272497,3,4,4,56
302062,29.286377,0.178949,0.327,4,302063,2,8,30,60
310831,0.804178,0.804178,1.758,1,311898,3,5,25,98
298756,0.345087,0.345087,0.458,1,298143,3,9,28,110
299256,3.859397,0.038338,0.163,2,313476,2,3,7,10
331161,1.770731,0.152883,0.555,2,331162,2,7,14,94
340876,0.14,0.14,0.52,1,346348,2,7,35,72
280138,1.71608,0.563477,0.881,2,279787,3,4,23,51
281654,0.307293,0.307293,0.885,1,279794,3,4,23,51
286730,0.806185,0.806185,1.638,1,288647,3,9,27,68
312588,1.684684,0.906123,0.747,2,312589,2,3,17,44
325448,158.27066,0.101963,0.26,5,325449,2,6,11,25
320366,0.127537,0.127537,0.291,1,320367,2,7,36,120
290984,0.677966,0.677966,0.783,1,311036,2,8,18,38
314233,0.114847,0.114847,0.589,1,313450,3,5,31,131
319344,0.35715,0.35715,0.523,1,319842,3,5,31,66
292243,511.39392,1.088715,1.375,6,292244,3,4,6,9
291188,0.396537,0.396537,0.59,1,295250,3,9,28,57
297793,4.537446,0.102264,0.295,3,297794,3,9,28,113
293975,18.455578,0.460661,0.946,3,293976,3,4,8,73
295256,35.710278,0.754589,0.945,4,295257,3,9,28,57
283014,1.331368,0.115221,0.295,2,285183,3,4,23,93
276669,2.241701,2.241701,3.951,1,278639,3,4,23,75
293241,0.652186,0.652186,1.207,1,292422,3,4,8,19
330667,1.057512,1.057512,1.96,1,328596,2,7,14,40
320185,6.759203,0.267837,0.327,3,320186,2,6,22,71
269042,0.179461,0.179461,0.425,1,269417,3,4,4,56
281041,0.371341,0.371341,0.687,1,280505,2,2,2,99
319668,24.52957,0.791235,1.605,3,319669,3,5,31,66
309954,31.731619,0.562146,1.143,4,309955,2,3,21,59
320361,1.186066,0.28059,0.75,2,317408,2,6,32,116
322793,49.657654,0.089323,0.327,4,322794,2,3,17,44
275667,0.691858,0.691858,0.588,1,275071,3,4,4,8
310530,0.472339,0.472339,1.042,1,311559,2,8,30,85
280272,0.256117,0.256117,0.786,1,313507,2,2,2,2
305686,3.001372,0.485405,0.852,2,322804,2,3,17,44
311210,1.506151,0.319128,0.817,2,311211,2,3,7,104
289936,44.12616,0.882616,0.98,4,291332,3,9,27,55
317042,0.841946,0.841946,1.369,1,316718,2,3,17,44
291335,88.03485,0.44767,0.883,5,291336,3,9,19,39
285389,2.700575,0.614311,1.013,3,285390,3,4,8,81
330833,1.044691,1.044691,1.471,1,331654,2,3,17,103
286566,1.855493,0.678278,1.079,2,285399,2,2,2,105
311037,0.446754,0.446754,0.587,1,311558,2,8,30,85
320508,0.395355,0.395355,0.913,1,320192,2,6,22,71
308234,2.093978,1.404523,1.56,2,308075,2,3,7,83
281880,0.512174,0.03841,0.491,2,282853,2,2,2,99
280497,0.486617,0.486617,0.62,1,280136,3,4,23,106
325458,169.15695,0.586555,0.784,5,325459,2,6,11,25
351297,1.029827,1.029827,1.856,1,349928,2,7,24,87
278792,0.922082,0.102463,0.622,2,292247,3,4,4,8
313504,814.1412,1.446838,1.859,6,313505,2,2,2,4
283409,1.280206,1.280206,1.793,1,285180,3,4,23,93
309745,9.625081,0.025537,0.163,3,309746,2,8,30,85
297365,0.79257,0.79257,0.876,1,297363,2,3,5,7
311396,9.648856,0.102136,0.295,3,311397,2,8,18,101
292238,449.2016,0.051197,0.164,6,292239,3,4,8,11
298759,0.562393,0.562393,0.753,1,299618,3,5,37,135
280137,1.357454,0.051223,0.261,2,280498,3,4,23,106
297366,0.127831,0.127831,0.458,1,298611,2,3,21,117
312790,4.939219,0.051064,0.263,3,309738,3,5,31,131
